image,x,y,z,qx,qy,qz,qw
images/frame_000139.png,4.994463540222956,1.1787516148822323,0.0,0.0,0.0,-0.819905867586105,0.572498356589673
images/frame_000140.png,4.985717012231594,1.155096899621452,0.0,0.0,0.0,-0.8210946254483399,0.5707920953025284
images/frame_000141.png,4.9740241264255225,1.1236611236400251,0.0,0.0,0.0,-0.8211496773722519,0.5707128939768636
images/frame_000142.png,4.962335128155977,1.0922239024542124,0.0,0.0,0.0,-0.8212984621616171,0.5704987607795157
images/frame_000143.png,4.951238115086531,1.0595525042788063,0.0,0.0,0.0,-0.8208983211128656,0.5710743790383861
images/frame_000144.png,4.939474221816027,1.0281432931249292,0.0,0.0,0.0,-0.822634571330119,0.5685704547833202
images/frame_000145.png,4.927560683360354,0.9967904919388664,0.0,0.0,0.0,-0.8236133138754947,0.5671517514801713
images/frame_000146.png,4.917047602491912,0.9693558560636495,0.0,0.0,0.0,-0.8241544910128938,0.5663650544863073
images/frame_000147.png,4.905025108582062,0.9380446564513143,0.0,0.0,0.0,-0.824058881286589,0.5665041572422006
images/frame_000148.png,4.893029146975583,0.9067232831525733,0.0,0.0,0.0,-0.8239144735491842,0.5667141609984443
images/frame_000149.png,4.880991243722784,0.8754180168052108,0.0,0.0,0.0,-0.8247237667371887,0.5655357712636957
images/frame_000150.png,4.866089970293611,0.8445626380928277,0.0,0.0,0.0,-0.8264143392847401,0.5630624652954294
images/frame_000151.png,4.839620516082841,0.8155812197129455,0.0,0.0,0.0,-0.8297022032118169,0.558206282645992
images/frame_000152.png,4.827053634689249,0.7844845491953736,0.0,0.0,0.0,-0.828417047306315,0.5601117707496306
images/frame_000153.png,4.814630007563852,0.7533303648150458,0.0,0.0,0.0,-0.8271493995236064,0.5619820912339978
images/frame_000154.png,4.802237673517416,0.721884081672445,0.0,0.0,0.0,-0.826152851833358,0.5634460625540035
images/frame_000155.png,4.79160146087182,0.6947760517518691,0.0,0.0,0.0,-0.8264050895664955,0.5630760409914388
images/frame_000156.png,4.779284575329555,0.6635794992171054,0.0,0.0,0.0,-0.8273316281123391,0.56171378577082
images/frame_000157.png,4.766877411617182,0.6324187303899804,0.0,0.0,0.0,-0.8279297852116009,0.5608317668958069
images/frame_000158.png,4.759520013171825,0.6089815958150573,0.0,0.0,0.0,-0.8269430865546344,0.5622856316850844
images/frame_000159.png,4.7483519408443895,0.5777749073650171,0.0,0.0,0.0,-0.8268977440286012,0.5623523103183715
images/frame_000160.png,4.735974245654966,0.5466024334980037,0.0,0.0,0.0,-0.8278674532602472,0.5609237736380874
images/frame_000161.png,4.723506814472675,0.5154657290657836,0.0,0.0,0.0,-0.8284181204423128,0.5601101835557231
images/frame_000162.png,4.710986920300527,0.48435007892673454,0.0,0.0,0.0,-0.8288496348256976,0.5594714316650208
images/frame_000163.png,4.699949366815993,0.4571222317932375,0.0,0.0,0.0,-0.8299640284457633,0.557816915740353
images/frame_000164.png,4.687180337807798,0.4261080537909896,0.0,0.0,0.0,-0.8318071773033463,0.5550646987393807
images/frame_000165.png,4.674240618207591,0.39516465394773226,0.0,0.0,0.0,-0.8328806063479625,0.5534527040041004
images/frame_000166.png,4.653650001083037,0.3689972066635363,0.0,0.0,0.0,-0.8364987994925056,0.5479687568170261
images/frame_000167.png,4.640177781579732,0.33828192140776014,0.0,0.0,0.0,-0.8377874280711505,0.5459965433644494
images/frame_000168.png,4.626571530581883,0.3076257634535571,0.0,0.0,0.0,-0.8389187736741056,0.5442566409122953
images/frame_000169.png,4.61291811140131,0.2769905673707016,0.0,0.0,0.0,-0.8383799770167937,0.5450862446781429
images/frame_000170.png,4.601044401694859,0.2501168160988958,0.0,0.0,0.0,-0.8374132158779857,0.5465703119205161
images/frame_000171.png,4.587587971013295,0.21939458694163383,0.0,0.0,0.0,-0.836680269952285,0.5476916339260364
images/frame_000172.png,4.574181310231108,0.18865059528566563,0.0,0.0,0.0,-0.8365389951693415,0.5479073914094137
images/frame_000173.png,4.560805796945688,0.1578930467961941,0.0,0.0,0.0,-0.8359683046460084,0.548777726978126
images/frame_000174.png,4.559181203682768,0.1309774399774435,0.0,0.0,0.0,-0.8316082108630017,0.5553627495837626
images/frame_000175.png,4.546289298992588,0.1000140898144335,0.0,0.0,0.0,-0.8326001571418477,0.55387451496469
